"row_names","DATES","RETORNOS","VOLUMEN","DRAWDOWNS","PRECIO","DRAWUPS","MINIMOS","MAXIMOS","temp","drawmed","SCALE"
"2014-08-18",2014-08-18,0.0209676187365292,2970000,-0.0156789659529054,24.955,0.0205370066119013,24.442499,24.955,1996,4.09779478668713,1.17026087465399
"2014-08-19",2014-08-19,0.00460829493087566,3072800,-0.0111429243213518,25.07,0.025029956122856,0,25.07,0,1.21877333906836,1.2136826793255
"2014-08-20",2014-08-20,0.00448747506980448,1534000,-0.00670545284664403,25.182501,0.0293855642058745,0,25.182501,0,1.1740158097617,1.25596994896508
"2014-08-21",2014-08-21,-0.00089351728805643,1253600,-0.00759297869665787,25.16,0.0285175278219395,24.442499,25.182501,2003,-1.13235882352942,1.24752718064157
"2014-08-22",2014-08-22,0.0134141096979333,1735600,0,25.497499,0.0132365531223279,25.16,25.497499,2003,0,1.21055442748602
"2014-08-25",2014-08-25,0.0151976082046322,2994800,0,25.885,0.0280084991307707,0,25.885,0,2.11599642836964,1.28159498385305
"2014-08-26",2014-08-26,-0.00540849913077084,1989600,-0.00540849913077068,25.745001,0.0227228967674151,25.16,25.885,2006,0,1.23016540784769
"2014-08-27",2014-08-27,0.00359289168409821,1437600,-0.00183503959822306,25.8375,0.0262215771649733,25.16,25.885,0,1.15397158352518,1.26417641459339
"2014-08-28",2014-08-28,-0.00599899371069183,1489200,-0.00782302491790621,25.682501,0.0203446307662949,25.16,25.885,0,-4.26313684210495,1.20711613627614
"2014-08-29",2014-08-29,-0.000486751660206176,1123200,-0.0083059687077458,25.67,0.0198675496688743,25.16,25.885,0,-1.0617336381908,1.20249922919577
"2014-09-02",2014-09-02,0.0112971951694584,3630800,0,25.959999,0.0111709942669874,25.67,25.959999,2006,0,1.20062083781487
"2014-09-03",2014-09-03,0.00780050107089764,3556400,0,26.1625,0.0188246536072623,0,26.1625,0,1.68513680674718,1.23742846068772
"2014-09-04",2014-09-04,0.0245580506450071,3975600,0,26.805,0.0423428464838649,0,26.805,0,2.24932938301344,1.35053106109974
"2014-09-05",2014-09-05,0.0119380712553628,3188400,0,27.125,0.0536405529953916,0,27.125,0,1.26681499827443,1.40486346630833
"2014-09-08",2014-09-08,0.0059907834101383,3209200,0,27.2875,0.0592762253779203,0,27.2875,0,1.10506365180487,1.43196628006952
"2014-09-09",2014-09-09,-0.0200641319285388,2683600,-0.0200641319285387,26.74,0.0400149588631263,25.67,27.2875,2015,0,1.24284440112598
"2014-09-10",2014-09-10,-0.00542262528047857,2378000,-0.0253779569399907,26.594999,0.0347809375740153,25.67,27.2875,0,-1.26484200913241,1.19211818880178
"2014-09-11",2014-09-11,0.00629825178786429,2184800,-0.0192395419147962,26.762501,0.0408220816133739,25.67,27.2875,0,1.17369123608306,1.25069155833321
"2014-09-12",2014-09-12,-0.00345636605487651,2831200,-0.0226294090700869,26.67,0.0374953130858643,25.67,27.2875,0,-1.17619271655755,1.2183902260952
"2014-09-15",2014-09-15,-0.00918638920134991,4806000,-0.0316079157123226,26.424999,0.0285713918097026,25.67,27.2875,0,-1.39676275303645,1.1322947015843
"2014-09-16",2014-09-16,0.0110691394917366,4241600,-0.0208886486486487,26.717501,0.0392065485465873,25.67,27.2875,0,1.37223096472581,1.23499140429509
"2014-09-17",2014-09-17,0.00926355350375027,3598800,-0.0118185982592763,26.965,0.0480252178750231,25.67,27.2875,0,1.22492847892379,1.32102100396466
"2014-09-18",2014-09-18,0.00398664936028191,1981600,-0.00787906550618422,27.0725,0.0518053375196232,25.67,27.2875,0,1.07871113993563,1.35814599758288
"2014-09-19",2014-09-19,-0.0102502539477329,12738800,-0.018048557031608,26.795,0.0419854450457174,25.67,27.2875,0,-2.2906976744186,1.26201398085774
"2014-09-22",2014-09-22,-0.00933009889904833,2353200,-0.0272102611085664,26.545,0.0329628932002261,25.67,27.2875,0,-1.50761421319797,1.17456310220486
"2014-09-23",2014-09-23,0.00216617065360702,2620800,-0.0251030325240496,26.602501,0.0350531327862744,25.67,27.2875,0,1.0634118969276,1.19474937109587
"2014-09-24",2014-09-24,-0.00469880632651795,2326000,-0.0296838845625287,26.477501,0.0304976289114293,25.67,27.2875,0,-1.18248201822192,1.15081123275724
"2014-09-25",2014-09-25,0.0027380982820093,2639600,-0.0270270636738434,26.549999,0.0331449729998106,25.67,27.2875,0,1.08680491509913,1.17631977650753
"2014-09-26",2014-09-26,0.0221281364266718,3444800,-0.00549698579935876,27.137501,0.0540764973163889,25.67,27.2875,0,1.63151429680446,1.38052414079131
"2014-09-29",2014-09-29,-0.00368497453026345,1932000,-0.00916170407695827,27.0375,0.0505779010633379,25.67,27.2875,0,-1.66667777785182,1.3460746613931
"2014-09-30",2014-09-30,-0.00656491909385117,2595600,-0.0156664773247824,26.860001,0.044303833049001,25.67,27.2875,0,-1.70999600000001,1.28461925176251
"2014-10-01",2014-10-01,-0.0142405057989387,3021600,-0.0296838845625287,26.477501,0.0304976289114293,25.67,27.2875,0,-1.89473893506184,1.15081123275724
"2014-10-02",2014-10-02,0.020111376825177,2370800,-0.0101694915254238,27.01,0.0496112550907072,25.67,27.2875,0,1.62672499015538,1.33657930792618
"2014-10-03",2014-10-03,0.0288782302850795,4840800,0,27.790001,0.049118458110167,26.424999,27.790001,2015,0,1.38311601770493
"2014-10-06",2014-10-06,0.00224901035447966,3018400,0,27.852501,0.051252201732261,0,27.852501,0,1.04344076960454,1.39337751838815
"2014-10-07",2014-10-07,-0.0184005378906548,3383200,-0.0184005378906549,27.34,0.0334674835405998,26.424999,27.852501,2035,0,1.21935706618086
"2014-10-08",2014-10-08,0.0151791880029262,3600400,-0.00350065511172581,27.754999,0.0479192955474436,26.424999,27.852501,0,1.43181651196787,1.36051387292146
"2014-10-09",2014-10-09,-0.0212573598003012,3665600,-0.0246836002267804,27.165001,0.0272410076480395,26.424999,27.852501,0,-7.05113741256603,1.15919677618572
"2014-10-10",2014-10-10,-0.0137125340065329,2507200,-0.0380576595257999,26.7925,0.0137165624708407,26.424999,27.852501,0,-1.54181963636363,1.02983773829462
"2014-10-13",2014-10-13,-0.0315386768685266,4362000,-0.06839604816817,25.9475,0,25.9475,27.754999,2039,-1.79716905927448,0.817970714409223
"2014-10-14",2014-10-14,0.00385397437132667,4932800,-0.0648056704135834,26.047501,0.0038391782766416,25.9475,26.047501,2039,-0.947506064301278,0.853700590061136
"2014-10-15",2014-10-15,-0.0177560987520454,6878800,-0.0814110732820728,25.584999,0,0,26.047501,2041,-1.25623379501385,0.755379460373092
"2014-10-16",2014-10-16,0.0105530979305491,5126800,-0.0717171143805005,25.855,0.0104428930574357,25.584999,25.855,2041,-0.880925794111759,0.852220673157834
"2014-10-17",2014-10-17,0.0100560819957454,3050800,-0.0623822255674638,26.115,0.0202948879954049,0,26.115,0,1.94341624335166,0.944493342976818
"2014-10-20",2014-10-20,0.00478652115642351,2688000,-0.0578942982535037,26.24,0.0249619283536585,0,26.24,0,1.22996137546117,0.988520988121504
"2014-10-21",2014-10-21,0.0256288109756099,3810800,-0.0337492493043983,26.9125,0.0493265582907572,0,26.9125,0,1.9760716236303,1.22181148182437
"2014-10-22",2014-10-22,0.00548068741291221,2120400,-0.0284535309773438,27.059999,0.0545085016448079,0,27.059999,0,1.10505381955712,1.27220016553779
"2014-10-23",2014-10-23,0.00646718427447093,3011600,-0.0221703609309627,27.235001,0.0605838788109463,0,27.235001,0,1.11145742375615,1.33163431655376
"2014-10-24",2014-10-24,0.00541578830858129,1884400,-0.0168746426039084,27.3825,0.0656441522870447,0,27.3825,0,1.08352508250403,1.38143787114351
"2014-10-27",2014-10-27,0.00182602026841954,2707600,-0.0150794357749059,27.432501,0.067347195211986,0,27.432501,0,1.02594355880314,1.3982614913144
"2014-10-28",2014-10-28,0.0041009385181469,3920800,-0.0110403370957604,27.545,0.0711563260119804,0,27.545,0,1.05655960560799,1.43600483185839
"2014-10-29",2014-10-29,-0.00154289344708669,4419600,-0.0125661964790882,27.502501,0.0697210046460865,25.584999,27.545,2051,-1.13820768062542,1.42176405899016
"2014-10-30",2014-10-30,-0.0305427131881569,8808800,-0.0427251039323183,26.6625,0.0404126019690577,25.584999,27.545,0,-3.40000285714285,1.13577663425347
"2014-10-31",2014-10-31,-0.00975152367557437,6105600,-0.0520599927453552,26.4025,0.0309630148660165,25.584999,27.545,0,-1.21848721135528,1.04543920549639
"2014-11-03",2014-11-03,0.00823789413881256,4322400,-0.0442509633156464,26.620001,0.0388806146175577,25.584999,27.545,0,1.2557115250502,1.12107097981883
"2014-11-04",2014-11-04,0.00206604049338695,3700800,-0.0422763471043408,26.674999,0.0408622320848072,25.584999,27.545,0,1.0509667217646,1.1400971149998
"2014-11-05",2014-11-05,0.00524843506085976,2173600,-0.0372497967058686,26.815001,0.0458699218396449,25.584999,27.545,0,1.12255056807578,1.18835331650528
"2014-11-06",2014-11-06,0.0214431466924055,3156800,-0.0166054028684894,27.389999,0.0658999658963113,25.584999,27.545,0,1.43667055127516,1.38396293329222
"2014-11-07",2014-11-07,-0.00209926988314238,2896000,-0.0186698135294925,27.3325,0.0639349126497759,25.584999,27.545,0,-1.12432162455513,1.36458462269667
"2014-11-10",2014-11-10,0.00384158053599197,3454400,-0.0148999545857661,27.4375,0.0675171207289293,25.584999,27.545,0,1.05602898214276,1.39994184181015
"2014-11-11",2014-11-11,-0.00783599088838268,1990800,-0.0226191895657774,27.2225,0.060152484158325,25.584999,27.545,0,-1.51807104079266,1.32740118761929
