"row_names","DATES","RETORNOS","VOLUMEN","DRAWDOWNS","PRECIO","DRAWUPS","MINIMOS","MAXIMOS","temp","drawmed","SCALE"
"1993-02-23",1993-02-23,-0.00609760090071032,1269900,-0.00609760090071043,12.447087,0.0306748076879353,12.065275,12.52345,2818,0,1.34817345801697
"1993-02-24",1993-02-24,0.00306754504085983,950000,-0.0030487605252546,12.485269,0.0336391630809076,12.065275,12.52345,0,1.09663810848073,1.43149726539423
"1993-02-25",1993-02-25,0.0030580838907035,1248900,0,12.52345,0.00609760090071032,12.447087,12.52345,2818,0,1.09210477497486
"1993-02-26",1993-02-26,0.00609760090071018,851800,0,12.599813,0.0121212910064618,0,12.599813,0,1.98787870899352,1.17557400055825
"1993-03-01",1993-03-01,-0.00909092857171758,1339900,-0.00909092857171745,12.485269,0.00305816398509318,12.447087,12.599813,2822,0,0.924016411281572
"1993-03-02",1993-03-02,0,820100,-0.00909092857171745,12.485269,0.00305816398509318,12.447087,12.599813,0,-1,0.924016411281572
"1993-03-03",1993-03-03,0.00917433176650008,1005700,0,12.599813,0.00909092857171756,12.485269,12.599813,2822,2.97267530977106,1.13358279562831
"1993-03-04",1993-03-04,0.00303028306848694,795200,0,12.637994,0.0120845919059623,0,12.637994,0,1.32930226110876,1.17506546750882
"1993-03-05",1993-03-05,-0.00906346371109216,1041000,-0.00906346371109223,12.52345,0.0030487605252546,12.485269,12.637994,2826,0,0.924266684969319
"1993-03-08",1993-03-08,0.00914636142596492,894000,0,12.637994,0.00906346371109212,12.52345,12.637994,2826,2.97283556252265,1.13320221983391
"1993-03-09",1993-03-09,-0.00302112819487029,983700,-0.00302112819487033,12.599813,0.00606064550323082,12.52345,12.637994,2828,0,1.04972944278788
"1993-03-10",1993-03-10,-0.003030362434744,939900,-0.00604233551622202,12.561631,0.00303949383642932,12.52345,12.637994,0,-2.00002619103734,0.966001525749714
"1993-03-11",1993-03-11,-0.00303949383642935,611200,-0.00906346371109223,12.52345,0,12.52345,12.599813,2830,-1.49999345232639,0.882020540900716
"1993-03-12",1993-03-12,-0.0121951219512195,1109100,-0.0211480556170545,12.370725,0,12.370725,12.52345,2831,-2.33333042324345,0.714566453759215
"1993-03-15",1993-03-15,-0.00617287992417588,439000,-0.0271903911332765,12.294362,0,12.294362,12.370725,2832,-1.28571588923519,0.630838861967519
"1993-03-16",1993-03-16,0.00931679089976368,687500,-0.0181269274221842,12.408906,0.00923078956356027,12.294362,12.408906,2832,-0.666666666666664,0.884339146121172
"1993-03-17",1993-03-17,0.00307690299209292,959200,-0.015105799227314,12.447087,0.0122699391431907,0,12.447087,0,1.3292404792357,0.968315360663614
"1993-03-18",1993-03-18,0.0122700194832734,603300,-0.0030211281948701,12.599813,0.0242425026466663,0,12.599813,0,1.97576388633678,1.30167227330986
"1993-03-19",1993-03-19,-0.003030362434744,1677500,-0.0060423355162218,12.561631,0.0212766160699992,12.294362,12.599813,2836,-2.00002619103742,1.21871015500874
"1993-03-22",1993-03-22,-0.00303949383642935,688100,-0.0090634637110919,12.52345,0.0182927228519298,12.294362,12.599813,0,-1.49999345232639,1.13549961825302
"1993-03-23",1993-03-23,0.00914636142596492,1153700,0,12.637994,0.00906346371109212,12.52345,12.637994,2836,0,1.13320221983391
"1993-03-24",1993-03-24,0.0060422563897403,614500,0,12.714356,0.0150149956474398,0,12.714356,0,1.65665093677862,1.21567156222047
"1993-03-25",1993-03-25,0.00600604544972619,706400,0,12.790719,0.0208955415250698,0,12.790719,0,1.39164486062523,1.29715726314401
"1993-03-26",1993-03-26,-0.00895524325098524,1708900,-0.00895524325098529,12.676175,0.0120481927710844,12.52345,12.790719,2841,0,1.05046984364793
